layer,feature_id,active_count,active_fraction,total_activation,mean_activation_when_active,max_activation,sae_folder
18,1145,178,0.040620721131903244,80249.86584472656,450.84194294790206,920.03076171875,resid_post_all/layer_18_width_16k_l0_small
18,2202,178,0.040620721131903244,61356.547103881836,344.6997028307968,802.9513549804688,resid_post_all/layer_18_width_16k_l0_small
18,7745,177,0.0403925148334094,54443.77006530762,307.59192127292437,517.942626953125,resid_post_all/layer_18_width_16k_l0_small
18,3529,174,0.03970789593792789,53534.3620300293,307.66874729901895,662.070556640625,resid_post_all/layer_18_width_16k_l0_small
18,177,170,0.03879507074395253,59927.152587890625,352.51266228170954,696.701904296875,resid_post_all/layer_18_width_16k_l0_small
18,271,166,0.03788224554997718,115519.3775024414,695.8998644725386,2306.61328125,resid_post_all/layer_18_width_16k_l0_small
18,586,162,0.03696942035600183,69015.1123046875,426.01921175733025,1039.671142578125,resid_post_all/layer_18_width_16k_l0_small
18,3596,160,0.03651300775901415,89011.51742553711,556.321983909607,873.6820068359375,resid_post_all/layer_18_width_16k_l0_small
18,10,159,0.03628480146052031,106638.6517944336,670.6833446190792,2845.60791015625,resid_post_all/layer_18_width_16k_l0_small
18,11632,159,0.03628480146052031,47946.00407409668,301.5471954345703,495.00970458984375,resid_post_all/layer_18_width_16k_l0_small
18,3188,157,0.03582838886353264,66548.4580078125,423.8755287121815,957.10888671875,resid_post_all/layer_18_width_16k_l0_small
18,7516,157,0.03582838886353264,42418.996490478516,270.18469102215613,429.34210205078125,resid_post_all/layer_18_width_16k_l0_small
18,334,154,0.03514376996805112,71749.13049316406,465.9034447608056,946.04345703125,resid_post_all/layer_18_width_16k_l0_small
18,12034,154,0.03514376996805112,54825.96908569336,356.0127862707361,600.3214111328125,resid_post_all/layer_18_width_16k_l0_small
18,727,149,0.034002738475581926,67224.38525390625,451.17037083158556,829.913330078125,resid_post_all/layer_18_width_16k_l0_small
18,3116,148,0.03377453217708809,39866.32797241211,269.3670808946764,475.6165771484375,resid_post_all/layer_18_width_16k_l0_small
18,2472,147,0.03354632587859425,40291.73522949219,274.093436935321,416.3818054199219,resid_post_all/layer_18_width_16k_l0_small
18,15116,146,0.03331811958010041,44789.077880859375,306.7745060332834,536.792236328125,resid_post_all/layer_18_width_16k_l0_small
18,274,145,0.03308991328160657,146231.12646484375,1008.49052734375,2474.252197265625,resid_post_all/layer_18_width_16k_l0_small
18,2361,144,0.032861706983112735,100464.64154052734,697.6711218092177,1086.54736328125,resid_post_all/layer_18_width_16k_l0_small
18,11144,142,0.03240529438612506,46308.180419921875,326.11394661916813,490.9975891113281,resid_post_all/layer_18_width_16k_l0_small
18,7895,141,0.03217708808763122,64861.81106567383,460.01284443740303,1059.328857421875,resid_post_all/layer_18_width_16k_l0_small
18,7617,141,0.03217708808763122,50038.62240600586,354.8838468511054,876.8182983398438,resid_post_all/layer_18_width_16k_l0_small
18,15501,141,0.03217708808763122,45973.866760253906,326.05579262591425,647.74072265625,resid_post_all/layer_18_width_16k_l0_small
18,5668,141,0.03217708808763122,43880.322036743164,311.20795770739835,559.4827880859375,resid_post_all/layer_18_width_16k_l0_small
18,1320,139,0.03172067549064354,52745.398498535156,379.46329855061265,645.1170043945312,resid_post_all/layer_18_width_16k_l0_small
18,3900,138,0.0314924691921497,76712.54641723633,555.8880175162053,835.19873046875,resid_post_all/layer_18_width_16k_l0_small
18,5455,138,0.0314924691921497,40505.98092651367,293.52160091676575,384.36956787109375,resid_post_all/layer_18_width_16k_l0_small
18,10337,135,0.030807850296668188,50639.41485595703,375.1067767107928,560.1856689453125,resid_post_all/layer_18_width_16k_l0_small
18,16081,132,0.030123231401186674,47286.62536621094,358.2320103500829,746.6021728515625,resid_post_all/layer_18_width_16k_l0_small
18,12498,132,0.030123231401186674,46583.52526855469,352.9054944587476,674.7415771484375,resid_post_all/layer_18_width_16k_l0_small
18,5815,131,0.029895025102692836,73533.4885559082,561.3243401214366,911.74853515625,resid_post_all/layer_18_width_16k_l0_small
18,757,131,0.029895025102692836,49808.30725097656,380.2160858853173,784.0523681640625,resid_post_all/layer_18_width_16k_l0_small
18,4431,131,0.029895025102692836,41400.155853271484,316.0317240707747,604.4989013671875,resid_post_all/layer_18_width_16k_l0_small
18,876,130,0.029666818804198997,58920.84484863281,453.2372680664063,985.4114990234375,resid_post_all/layer_18_width_16k_l0_small
18,2215,128,0.02921040620721132,185767.22149658203,1451.3064179420471,2021.143310546875,resid_post_all/layer_18_width_16k_l0_small
18,1340,128,0.02921040620721132,67722.02520751953,529.0783219337463,1130.1632080078125,resid_post_all/layer_18_width_16k_l0_small
18,14005,127,0.02898219990871748,24210.742782592773,190.6357699416754,291.6810302734375,resid_post_all/layer_18_width_16k_l0_small
18,10618,127,0.02898219990871748,20280.499908447266,159.68897565706507,277.85565185546875,resid_post_all/layer_18_width_16k_l0_small
18,2517,126,0.02875399361022364,45795.9501953125,363.4599221850198,677.0897216796875,resid_post_all/layer_18_width_16k_l0_small
18,1933,125,0.028525787311729802,35723.43161010742,285.78745288085935,492.8523864746094,resid_post_all/layer_18_width_16k_l0_small
18,14904,124,0.028297581013235967,64875.544509887695,523.1898750797395,1173.6566162109375,resid_post_all/layer_18_width_16k_l0_small
18,5364,123,0.028069374714742128,71737.10534667969,583.2284987534933,1081.946044921875,resid_post_all/layer_18_width_16k_l0_small
18,2006,123,0.028069374714742128,67950.08728027344,552.4397339859629,1049.4144287109375,resid_post_all/layer_18_width_16k_l0_small
18,8306,119,0.027156549520766772,73103.37329101562,614.3140612690389,1438.762451171875,resid_post_all/layer_18_width_16k_l0_small
18,1423,118,0.026928343222272933,52451.51647949219,444.50437694484907,805.733642578125,resid_post_all/layer_18_width_16k_l0_small
18,2174,118,0.026928343222272933,38974.216796875,330.2899728548729,484.2156066894531,resid_post_all/layer_18_width_16k_l0_small
18,7968,118,0.026928343222272933,38899.19982910156,329.65423583984375,499.7322998046875,resid_post_all/layer_18_width_16k_l0_small
18,1872,116,0.02647193062528526,60519.10159301758,521.716393043255,906.303466796875,resid_post_all/layer_18_width_16k_l0_small
18,7510,116,0.02647193062528526,40261.23390197754,347.07960260325467,642.3644409179688,resid_post_all/layer_18_width_16k_l0_small
18,731,115,0.02624372432679142,85271.26391601562,741.4892514436141,1428.3486328125,resid_post_all/layer_18_width_16k_l0_small
18,396,115,0.02624372432679142,49443.647216796875,429.94475840692934,723.1644287109375,resid_post_all/layer_18_width_16k_l0_small
18,3197,115,0.02624372432679142,45839.20056152344,398.6017440132473,736.931884765625,resid_post_all/layer_18_width_16k_l0_small
18,2115,115,0.02624372432679142,33570.184967041016,291.9146518873132,421.4525146484375,resid_post_all/layer_18_width_16k_l0_small
18,6327,115,0.02624372432679142,28366.30630493164,246.6635330863621,417.10369873046875,resid_post_all/layer_18_width_16k_l0_small
18,11623,114,0.02601551802829758,51291.883239746094,449.92880034864993,853.0091552734375,resid_post_all/layer_18_width_16k_l0_small
18,5577,114,0.02601551802829758,41834.00634765625,366.96496796189695,542.52099609375,resid_post_all/layer_18_width_16k_l0_small
18,15230,114,0.02601551802829758,23900.447265625,209.653046189693,382.45123291015625,resid_post_all/layer_18_width_16k_l0_small
18,2092,112,0.025559105431309903,56607.26904296875,505.4220450265067,1002.7099609375,resid_post_all/layer_18_width_16k_l0_small
18,24,112,0.025559105431309903,54385.80798339844,485.5875712803432,1108.785400390625,resid_post_all/layer_18_width_16k_l0_small
18,4228,111,0.025330899132816064,44418.740814208984,400.1688361640449,788.1019897460938,resid_post_all/layer_18_width_16k_l0_small
18,5115,110,0.02510269283432223,62160.802978515625,565.0982088955966,1032.1676025390625,resid_post_all/layer_18_width_16k_l0_small
18,11203,110,0.02510269283432223,32979.51937866211,299.8138125332919,512.15625,resid_post_all/layer_18_width_16k_l0_small
18,5219,109,0.02487448653582839,61687.37921142578,565.93925882042,1136.783203125,resid_post_all/layer_18_width_16k_l0_small
18,3507,108,0.02464628023733455,56991.502380371094,527.6990961145472,862.03076171875,resid_post_all/layer_18_width_16k_l0_small
18,3317,108,0.02464628023733455,34028.86396789551,315.08207377681026,475.5455322265625,resid_post_all/layer_18_width_16k_l0_small
18,9553,108,0.02464628023733455,30730.403518676758,284.5407733210811,413.5667419433594,resid_post_all/layer_18_width_16k_l0_small
18,2616,107,0.024418073938840712,45619.888244628906,426.3540957441954,762.1554565429688,resid_post_all/layer_18_width_16k_l0_small
18,1136,107,0.024418073938840712,37184.75003051758,347.5210283225942,567.2695922851562,resid_post_all/layer_18_width_16k_l0_small
18,5225,107,0.024418073938840712,36666.72036743164,342.6796296021649,570.2535400390625,resid_post_all/layer_18_width_16k_l0_small
18,3125,107,0.024418073938840712,27350.145050048828,255.60883224344698,389.3644714355469,resid_post_all/layer_18_width_16k_l0_small
18,10243,104,0.023733455043359195,38756.99478149414,372.66341136052057,645.8343505859375,resid_post_all/layer_18_width_16k_l0_small
18,1144,103,0.02350524874486536,49902.990173339844,484.4950502266004,1209.6949462890625,resid_post_all/layer_18_width_16k_l0_small
18,2936,102,0.02327704244637152,32364.364028930664,317.29768655814377,491.3677978515625,resid_post_all/layer_18_width_16k_l0_small
18,14273,102,0.02327704244637152,31344.41619873047,307.2981980267693,444.569091796875,resid_post_all/layer_18_width_16k_l0_small
18,14754,101,0.023048836147877682,35014.56066894531,346.67881850440904,640.6527099609375,resid_post_all/layer_18_width_16k_l0_small
18,3719,101,0.023048836147877682,33043.62112426758,327.1645655868077,489.75921630859375,resid_post_all/layer_18_width_16k_l0_small
18,3354,97,0.022136010953902326,33640.487396240234,346.80914841484775,704.8368530273438,resid_post_all/layer_18_width_16k_l0_small
18,4652,97,0.022136010953902326,30136.137634277344,310.6818312812097,422.8775634765625,resid_post_all/layer_18_width_16k_l0_small
18,3970,95,0.021679598356914652,34250.87155151367,360.53549001593336,717.1428833007812,resid_post_all/layer_18_width_16k_l0_small
18,22,94,0.021451392058420813,62121.43225097656,660.8663005423039,1535.9658203125,resid_post_all/layer_18_width_16k_l0_small
18,1979,94,0.021451392058420813,32324.67742919922,343.8795471191406,673.9713745117188,resid_post_all/layer_18_width_16k_l0_small
18,288,93,0.021223185759926974,62963.728271484375,677.0293362525201,1646.784423828125,resid_post_all/layer_18_width_16k_l0_small
18,401,93,0.021223185759926974,38731.94641113281,416.4725420551915,671.422607421875,resid_post_all/layer_18_width_16k_l0_small
18,10762,93,0.021223185759926974,31991.092681884766,343.99024389123406,553.0927124023438,resid_post_all/layer_18_width_16k_l0_small
18,2961,92,0.020994979461433135,96900.20135498047,1053.2630582063096,1360.798095703125,resid_post_all/layer_18_width_16k_l0_small
18,709,92,0.020994979461433135,47384.79318237305,515.0520998084027,1202.380615234375,resid_post_all/layer_18_width_16k_l0_small
18,1828,92,0.020994979461433135,37538.31799316406,408.02519557787025,756.89208984375,resid_post_all/layer_18_width_16k_l0_small
18,9841,92,0.020994979461433135,18528.119918823242,201.3926078132961,319.4858093261719,resid_post_all/layer_18_width_16k_l0_small
18,158,91,0.020766773162939296,67617.22314453125,743.0464081816621,2116.947021484375,resid_post_all/layer_18_width_16k_l0_small
18,280,91,0.020766773162939296,56263.61004638672,618.2814290811727,1190.9190673828125,resid_post_all/layer_18_width_16k_l0_small
18,413,91,0.020766773162939296,41950.22052001953,460.9914342859289,1127.177001953125,resid_post_all/layer_18_width_16k_l0_small
18,5853,91,0.020766773162939296,24740.498901367188,271.8736143007383,342.17132568359375,resid_post_all/layer_18_width_16k_l0_small
18,374,89,0.020310360565951622,44850.82763671875,503.94188355863764,1111.393310546875,resid_post_all/layer_18_width_16k_l0_small
18,463,89,0.020310360565951622,41760.64306640625,469.2207086113062,1177.6744384765625,resid_post_all/layer_18_width_16k_l0_small
18,1019,89,0.020310360565951622,34287.34130859375,385.2510259392556,614.4588012695312,resid_post_all/layer_18_width_16k_l0_small
18,1118,89,0.020310360565951622,31922.271270751953,358.6772052893478,691.6241455078125,resid_post_all/layer_18_width_16k_l0_small
18,2665,89,0.020310360565951622,28415.527099609375,319.2755853888694,512.209228515625,resid_post_all/layer_18_width_16k_l0_small
18,8190,89,0.020310360565951622,28186.23146057129,316.69922989405944,554.3067626953125,resid_post_all/layer_18_width_16k_l0_small
18,7062,88,0.020082154267457783,36454.443420410156,414.2550388682972,554.7649536132812,resid_post_all/layer_18_width_16k_l0_small
18,1047,88,0.020082154267457783,35767.44592285156,406.4482491233132,776.6870727539062,resid_post_all/layer_18_width_16k_l0_small
18,2990,88,0.020082154267457783,32785.5012512207,372.5625142184171,763.6505737304688,resid_post_all/layer_18_width_16k_l0_small
18,3830,88,0.020082154267457783,32312.165313720703,367.1836967468262,737.7120971679688,resid_post_all/layer_18_width_16k_l0_small
18,9828,86,0.019625741670470105,35774.611389160156,415.9838533623274,661.721435546875,resid_post_all/layer_18_width_16k_l0_small
18,9733,86,0.019625741670470105,27321.947387695312,317.69706264761993,474.7881774902344,resid_post_all/layer_18_width_16k_l0_small
18,3312,85,0.019397535371976266,28146.05047607422,331.1300056008732,450.98199462890625,resid_post_all/layer_18_width_16k_l0_small
18,4129,85,0.019397535371976266,26748.514099121094,314.6884011661305,444.4316711425781,resid_post_all/layer_18_width_16k_l0_small
18,6695,84,0.019169329073482427,35761.75509643555,425.7351797194708,794.960205078125,resid_post_all/layer_18_width_16k_l0_small
18,4316,84,0.019169329073482427,33665.09060668945,400.77488817487443,666.5892944335938,resid_post_all/layer_18_width_16k_l0_small
18,8066,84,0.019169329073482427,27015.36148071289,321.611446198963,625.16748046875,resid_post_all/layer_18_width_16k_l0_small
18,6547,83,0.01894112277498859,48599.095123291016,585.5312665456748,801.1840209960938,resid_post_all/layer_18_width_16k_l0_small
18,883,83,0.01894112277498859,21264.008529663086,256.1928738513625,403.67889404296875,resid_post_all/layer_18_width_16k_l0_small
